Location,Latitude,Longitude
"La Chorrera, Arraijan, Capira districts (Panama province), Colon district (Colon province)",8.7600869,-79.85768279999999
"Tayasan area (Negros Oriental district, Region VII (Central Visayas) province)",9.9441736,123.1014056
Southern Highlands province,-6.4179083,143.5635637
"Kaechon, Sunchon, Songchan, Sinyang, Pyongsong, Hoichang districts (Pyongyang-namdo province), Kujang, Unsan, Taechon, Sakju, Changsong, Tongchang, Daegwan districts (Pyongyang-bukto province), Sinchon, Anak, Jaeryong districts (Hwanghae-namdo province), Unpa district (Hwanghae-bukto province), Wonsan, Anbyon, Kosong, Pangyo districts (Kangwon-do province), Pukchong, Danchon, Jongpyong, Kumya districts (Hamgyong-namdo province), Kimchaek, Myongchon, Chongjin, Kilju districts (Hamgyong-bukto province), Samsu district (Yanggang-do province), Chagang-do, P'yongyang-si provinces",39.2604149,125.861953
"Mcal. Estigarribia district (Boqueron province), Alto Paraguay, Concepcion, Presidente Hayes province",-23.4214264,-57.43444509999999
Makira-Ulawa area,-10.5737447,161.8096941
"Varzob, Kofarnohon, Tojikobod, Jirgatalskiy, Garmskiy districts (Tadzhikistan Territories province), Penjikenskiy, Kuhistoni Mastchohskiy districts (Sogd province), Kurgan-Tjube, Voseysky, Kulyab districts (Khatlon province), Shugnanskiy, Ishkashimskiy districts (Badakhshoni Kuni province)",38.7750545,68.82578889999999
"Hualian Xian, Taibei Xian, Yilan Xian areas (Taiwan Sheng province)",24.7021073,121.7377502
"Cabo Delgado, Sofala provinces",-12.3335474,39.3206241
"Mangochi, Phalombe, Nsanje, Zomba districts (Southern Region province)",-15.3848506,35.3184445
"Las Tablas, Finca 03, Finca 01, Finca 02, Finca 04, Finca 67, Las Delicias, Teodroma, La Mesa, Sixaola/Guabito areas (Changuinola district, Bocas del Toro province), El Munoz, San Jos areas (Las Tablas district, Los Santos province)",9.5073667,-82.6145761
"Gaza, Hebron, Jenin, Salfit, Ramallah, Jerusalem provinces",31.5016951,34.4668445
"Abruzzi, Basilicata, Calabria, Campania, Emilia-romagna, Friuli-venezia Giulia, Lazio, Liguria, Lombardia, Marche, Molise, Piemonte, Puglia, Sardegna, Sicilia, Toscana, Trentino-alto Adige, Umbria, Valle D'aosta, Veneto provinces",43.5012924,11.8823998
"Atsimo Andrefana, Melaky, Menabe provinces",-22.9530688,44.0960311
"Brickaville, Vatomandry districts (Atsinanana province), Moramanga district (Alaotra Mangoro province), Mampikony district (Sofia province), Antananarivo I, Antananarivo II, Antananarivo III, Antananarivo IV, Antananarivo V, Antananarivo VI, Antananarivo Atsimondrano, Antananarivo Avaradrano districts (Analamanga province)",-18.8791902,47.5079055
"Nicoadala, Cidade de Quelimane, Chinde, Pebane, Maganja da Costa, Namacurra, Gurue, Mocuba districts (Zambezia province), Mossuril, Nacal-A-Velha districts (Nampula province)",-17.4970436,37.0306406
"Chokwe, Xai-Xai districts (Gaza province), Cidade de Maputo district (Maputo province), Zavala district (Inhambane province), Nampula, Zambezia, Sofala provinces",-25.060476,33.6958809
Nsanje district (Southern Region province),-16.7288202,35.1708741
Lagos province,6.5243793,3.3792057
"Ilocos Sur, Pangasinan districts (Region I (Ilocos region) province), Cagayan district (Region II (Cagayan Valley) province), Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac districts (Region III (Central Luzon) province), Batangas, Cavite, Laguna, Rizal district (Region IV-A (Calabarzon) province), Mindoro Occidental district (Region IV (Southern Tagalog) province), Aklan, Antique, Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Lanao del Norte, Misamis Oriental districts (Region X (Northern Mindanao) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province), Benguet, Ifugao, Kalinga, Mountain Province districts (Cordillera Administrative region (CAR) province), National Capital region (NCR) province",15.578375,121.1112615
La Union district (Region I (Ilocos region) province),16.6158906,120.3209373
"Muntinlupa city (Metropolitan Manila district, National Capital region (NCR) province), Zamboanga del Norte district (Region IX (Zamboanga Peninsula) province)",14.4081327,121.0414667
"Hamgyong-bukto, Hamgyong-namdo, Hwanghae-bukto, Hwanghae-namdo, Kangwon-do, Yanggang-do provinces",41.2318921,128.5076359
"Balaka, Blantyre, Chikwawa, Machinga, Mangochi, Mulanje, Mwanza, Neno, Nsanje, Phalombe, Thyolo, Zomba districts (Southern Region Province), Dedza, Ntcheu, Salima districts (Central Region Province)",-15.3848506,35.3184445
"Yanggang-do, Chagang-do, Hamgyong-bukto, Hamgyong-namdo, Kangwon-do provinces",41.2318921,128.5076359
"Concepcion, San pedro, Cordillera, Guaira, Caaguazu, Caazapa, Itapua, Misiones, Paraguari, Alto Parana, Central, Neembucu, Amambay, Canindeyu provinces",-26.621583,-54.1093111
"Kanem, Lac Barl el Gazal, Batha Est, Batha Ouest, Hadjer Lamis, Ouaddai, Salamat provinces",14.0068061,19.7591675
"Akita, Hokkaidoo, Niigata, Nagano, Kyooto, Aomori provinces",40.8222197,140.7473524
"Karimnagar, Vishakhapatnam, Guntur districts (Andhra Pradesh province)",16.5130887,80.5164523
"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces",29.0587757,76.085601
"Varzeghan village (Ahar district, East Azarbayejan province), Heris, Tabriz districts (East Azarbayejan province)",38.2473615,47.1163482
"Zohan, Ghayen villages (Gaenat district, Khorasan province), Zirkooh, Hoserobat (Birjand district, Khorasan province)",33.7350585,59.17978579999999
Nishabur district (Khorasan province),36.2131936,58.79427440000001
"Behshahr, Sari, Gaemshahr, Babol districts (Mazandaran province)",36.4634867,52.8577787
Baghdad province,33.315241,44.3660671
"Finale Emilia, Mirandola towns (Modena Province, Emilia-romagna Region), Sant'Agostino area (Ferrara province, Emilia-romagna Region)",44.8324577,11.2911601
Modena Province (Emilia-romagna Region),44.647128,10.9252269
"Massa-carrara, Pisa, Livorno, Siena districts (Toscana province) Capalbio, Albinia, Orbetello towns (Grossetto district, Toscana province), Orvieto town (Terni district, Umbria province), Venezia district (Veneto province), Roma district (Lazio province)",42.5014091,11.2048941
"Milano district (Lombardia province), Abruzzi, Emilia-romagna, Marche, Umbria, Toscana, Campania, Sicilia provinces",45.4642035,9.189982
"Clarendon, Hanover, Manchester, Portland, Saint Andrew And Kingston, Saint Ann, Saint Catherine, Saint Elizabeth, Saint Mary, Saint Thomas, Trelawny, Westmoreland provinces",53.4784989,-2.2385299
Tukubasi district (Ibaraki province),36.2193571,140.1832516
Niigata province,37.9161244,139.0363708
"Okinawa, Kagosima province",26.1201911,127.7025012
"Okinawa, Kagosima, Mie provinces",31.5968539,130.5571392
Okinawa province,26.1201911,127.7025012
"Ordabasy, Arys, Otyrar, Kazygurt, Baydibek, Sayram, Tolebi districts (Yujno-kazachstanskaya province)",41.7551205,69.38518909999999
"Karaganda city (Bukhar-Zhyrau district, Karagandinskaya province), Petropavlovsk city (Kyzyljar district, Severo-Kazachstanskaya province), Semey city (Semey City area district, Vostochno-kazachstanskaya province)",49.8046835,73.1093826
"Kitengela, Athi River areas (Machakos district, Eastern province), Ngong town (Kajiado district, Rift Valley province), Bura, Garsen, Bangale areas (Tana River district, Coast province), Homa Bay, Kisumu, Suba, Nyando, Rachuonyo, Migori districts (Nyanza province), Busia district (Western province), Thika district (Central province), Nakuru district (Rift Valley province), Malindi district (Coast province)",-1.4752891,36.9620104
Bishkek province,42.8746212,74.5697617
Banteay Meanchey province,13.7531914,102.989615
"Cheju-do, Chollabuk-do, Chollanam-do, Chungchongbuk-do, Chungchongnam-do, Inchon, Kang-won-do, Kwangju, Kyonggi-do, Kyongsangbuk-do, Kyongsangnam-do, Pusan, Seoul, Taegu, Taejon provinces",36.3398175,127.3940486
Cheju-do province,33.3846216,126.5534925
"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",6.7395941,80.365865
"Anuradhapura, Polonnaruwa districts (North Central province), Kurunegala, Puttalam districts (North Western province), Moneragala district (Uva province), Hambantota district (Southern province), Mannar district (Northern province)",6.8727781,81.35068319999999
"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Šiauliu, Taurages, Telsiu, Utenos, Vilniaus.",55.9349085,23.3136823
"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Siauliu, Taurages, Telsiu, Utenos, Vilniaus provinces",55.9349085,23.3136823
"Aizkraukles, Aluksnes, Balvu, Bauskas, Cesu, Daugavpils, Dobeles, Gulbenes, Jekabpils, Jelgavas, Kraslavas, Kuldigas, Liepajas, Limbazu, Ludzas, Madonas, Ogres, Preilu, Rezeknes, Rigas, Saldus, Talsu, Tukuma, Valkas, Valmieras, Ventspils provinces",57.53125290000001,25.4083677
"Figuig district (Oriental province), Taza-Al Hoceima-Taounate province",34.5026896,-4.8105955
"Soroca, Soldanesti districts (Soroca province), Ocnita, Briceni, Donduseni districts (Edinet province), Singerei, Glodeni, Balti, Falesti, Riscani districts (Balti province), Comrat district (Gagauzia province), Basarabeasca district (Lapusna province), Bender city (Slobozia district, Dubasari province)",46.306943,28.6533425
"Falesti district (Balti province), Vulcanesti district (Cahul province), Chisinau, Criuleni, Ialoveni districts (Chisinau province), Ciadir-Lunga district (Gagauzia province), Basarabeasca district (Lapusna province), Orhei, Rezina, Telenesti districts (Orhei province), Ungheni district (Ungheni province)",47.7539947,27.9184148
"Guerrero, Oaxaca, Mexico provinces",17.0731842,-96.7265889
"Tabasco, Veracruz, Guerrero, Quintana Roo, Puebla, Oaxaca provinces",19.1817393,-88.4791376
"Puerto Escondido city (Dist. Pochutla district, Oaxaca province)",15.8719795,-97.0767365
"Skopje, Veles, Debar, Bitola, Struga, Prilep, Brod, Berevo, Tetovo, Gostivar provinces",42.0069115,20.9715269
"Kawkareik, Kya-in-Seikkyi, Hpa-an areas (Kawkareik district, Kayin province)",16.0408229,98.1215677
Nsanje district (Southern Region),-16.7288202,35.1708741
"Okatana, Oshakati West districts (Oshana province), Omusati province",-18.4070294,14.8454619
"Agadez, Diffa, Dosso, Maradi, Tahoua, Tillaberi, Zinder, Niamey provinces",14.8904575,5.2579968
"Tera, Tillaberi, Kollo, Say, Ouallam districts (Tillabéri region)",14.5619975,1.2891036
"Birni N'konni, Madaoua districts (Tahoua region)",13.7946714,5.2527741
"Nassarrawa, Niger, Plateau, Adamawa, Bauchi, Gombe, Taraba, Yobe, Jigawa, Kaduna, Kano, Katsina, Kebbi, Anambra, Ebonyi, Cross River, Lagos, Benue",12.9815608,7.622266499999999
"Ebonyl, Nasarawa, Plateau, Yobe, Lagos, Edo, Taraba states",6.5243793,3.3792057
"Atlantico Norte, Jinotega, Madriz, Managua, Nueva Segovia provinces",13.0883907,-85.9993997
"Drenthe, Flevoland, Friesland, Gelderland, Groningen, Limburg, Noord-brabant, Noord-holland, Overijssel, Utrecht, Zeeland, Zuid-holland provinces",53.2193835,6.566501799999999
"Kaski area (Gandaki district, Western province)",28.2622146,84.01674229999999
Gandaki district (Western province),6.901608599999999,80.0087746
"Central, Eastern, Far Western, Mid Western, Western provinces",,
Auckland province,-36.85088270000001,174.7644881
Jammu and Kashmir provinces,33.277839,75.34121789999999
"Jaffarabad, Jhal Magsi, Nasirabad districts (Balochistan province), Dera Ghazi Kan, Rajanpur districts (Punjab province), Dadu, Ghotki, Jacobabad, Larkana (Sindh province), Jammu and Kashmir provinces",28.2823326,68.4472078
"North-West Frontier, Jammu and Kashmir provinces",33.277839,75.34121789999999
Administrative unit not available district (Jammu and Kashmir province),33.277839,75.34121789999999
Administrative unit not available district (Jammu and Kashmir province),33.277839,75.34121789999999
"Ica, Chincha, Pisco districts (Ica province), Canete district (Lima province)",-14.3092252,-75.62080879999999
"El Porvenir (Picota district, San Martin province)",-6.2362575,-75.8766333
Arequipa province,-16.2547382,-71.3824374
"Calleria, Yarinacocha, Mananty districts (Coronel province, Ucayali department)",-8.3611818,-74.57309
"Valencia, Maramag areas (Bukidnon district, Region X (Northern Mindanao) province)",7.790099499999999,124.9727096
"Guian town (Eastern Samar district, Region VIII (Eastern Visayas) province)",11.0319248,125.7261353
"Kalamansig area (Sultan Kudarat district, Region XII province)",6.553848299999999,124.0522756
"Glen area (Saranggani district, Region XII province), Maguindanao district (ARMM province), North Cotabato, Sultan Kudarat districts (Region XII province)",7.1083349,125.0388164
"Agusan del Sur, Surigao del Sur districts (Region XIII province), Leyte district (Region VIII province), Compostela, Davao del Norte districts (Region XI province), Negros Occidental district (Region VI province), Region IV province",10.247656,122.9888319
"Jabonga area (Agusan del Norte district, Region XIII province), Kauswagan and Bacolod areas (Lanao del Norte district, Region X province)",9.329360099999999,125.5529398
"Lambayong area (Sultan Kudarat district, Region XII province), Agusan del Norte, Surigao del Norte districts (Region XIII province)",6.8078116,124.630697
"Metropolitan Manila district (National Capital region (NCR) province), Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos Region) province), Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Cavite, Laguna, Rizal districts (Region IV-A (Calabarzon) province), Mindoro Occidental, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Iloilo district (Region VI (Western Visayas) province)",15.578375,121.1112615
Region VI (Western Visayas) province,11.0049836,122.5372741
"Region XIII (Caraga), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen) provinces",8.496129999999999,123.3034062
"Napnapan village (Compostela district, Region XI (Davao Region) province)",7.1169752,125.9280567
"Cordillera Administrative region (CAR), National Capital region (NCR), Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) provinces",16.9753758,121.8107079
"National Capital region (NCR), Region III (Central Luzon) provinces",14.6090537,121.0222565
"Zambales district (Region III (Central Luzon) province), Mindoro Occidental district (Region IV (Southern Tagalog) province)",13.1024111,120.7651284
Region XI (Davao Region) province,7.3041622,126.0893406
"Catanduanes, Camarines Sur, Sorsogon, Albay, Camarines Norte, Masbate provinces (Bicol)",14.1390265,122.7633036
"Angaur, Peleliu, Babaldaob",7.002290599999999,134.2431628
"Tumbi village (Tari district, Southern Highlands province)",-5.7791462,143.0029169
"Wycinki village (Starogard Gdanski district, Pomorskie province), Stara Rzeka village (Swiecie district, Kujawsko-Pomorskie province) ; Tuchola district (Kujawsko-Pomorskie province)",53.5545868,17.9946402
"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokryskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",51.35615840000001,19.3628186
"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",52.2274612,15.2559103
"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",52.2274612,15.2559103
"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",18.389396,-66.1653224
"Tulcea, Botosani, Neamt, Olt, Constanta, Sibiu, Vrancea, Teleorman, Calarasi, Braila, Galati, Giurgiu, Buzau, Ialomita provinces",44.2189194,25.3573554
"Gelendzhik, Divnomorskoye, Krymsk, Nizhnebakanskaya, Neberdzhaevskaya, Kabardinka, Novorossiysk cities (Krasnodarskiy Kray province)",44.8297076,37.9048798
"Ryazanskaya Oblast, Volgogradskaya Oblast provinces",54.3875964,41.259566
"Rudniansky, Kamylshensky, Elansky districts (Volgogradskaya Oblast province)",50.8933287,43.7146274
"Rostovskaya Oblast, Volgogradskaya Oblast, Kalmykiya Rep., Astrakhanskaya Oblast, Chechnya Rep., Dagestan Rep., Ingushetiya Rep., Adygeya Rep., Kabardino-balkariya Rep., Karatchayevo-cherkesiya Rep., Severnaya Osetiya-alaniya Rep., Krasnodarskiy Kray, Stavropolskiy Kray provinces",43.4051698,44.82029989999999
"Moskva, Moskovskaya Oblast, Sakha Rep. provinces",55.340396,38.2917651
"Khabarovsk city (Khabarovskiy Kray province), Krasnoyarsk city (Krasnoyarskiy Kray province), Moskva, Moskovskaya Oblast provinces",56.01528339999999,92.8932476
Tygda city (Amurskaya Oblast province),53.110584,126.33057
"Adygeya Rep., Astrakhanskaya Oblast, Bashkortostan Rep., Belgorodskaya Oblast, Bryanskaya Oblast, Chelyabinskaya Oblast, Kalmykiya Rep., Krasnodarskiy Kray, Kurskaya Oblast, Lipetskaya Oblast, Name Unknown, Orenburgskaya Oblast, Orlovskaya Oblast, Penzenskaya Oblast, Rostovskaya Oblast, Samarskaya Oblast, Saratovskaya Oblast, Stavropolskiy Kray, Tambovskaya Oblast, Ulyanovskaya Oblast, Volgogradskaya Oblast, Voronezhskaya Oblast provinces",45.036035,38.97457060000001
"Musanze district (North/Amajyaruguru province), Nyabihu, Rubavu (West/Iburengerazuba province)",-1.4918885,29.5571677
"Asir, Baha, Hail, Jizan, Madinah, Makkah, Tabuk provinces",21.3890824,39.8579118
"Kassala, White Nile, Sennar, Gadaref, Khartoum provinces",14.024307,35.3685679
"Nyala, Sharq Algabal, Kass, Mershing, Kubum, Rehaid Albirdy (South Darfur); Zalingei, Wadisali, Azoom, Nertity, Mukjer, bendisi, Um Dukhun (Central Darfur); Genaina, Beidha, Habila, Kernik, Forbranga, Jebel Moon (West Darfur); Saraf Omra, Alseraif, Elfashir (North Darfur), Yassin (East Darfur)",12.5321253,24.9516869
"Touba city (Ndame area, Mbacke district, Diourbel province), Diaoulé village (Diakhao area, Fatick district, Fatick province), Dakar province",14.8665572,-15.8994956
"Western Area, Port Loko, Kambia, Pujehun, Bo, Bomabli, Moyamba, Tonkolili, Bonthe, Kono, Kenema, Koinadugu",8.3114983,-13.035694
Hiraan province,4.321015,45.29938620000001
Belet Weyne district (Hiraan province),4.7359965,45.20392210000001
"Sunava city (Poprad district, Presov province)",49.0312358,20.0824403
"Duplek district (Podravska province), Dravograd district (Koroska province), Bohinj, Kranj districts (Gorenjska province)",46.2715959,13.9563992
"Rig-rig, Sultanat, Ntiona, Nokou districts (Kanem province), Dadjo-ii, Moubi-goz, Moubi-Hadaba, Moubi-zarga districts (Guera province), Ndjamena, Madiago, Katoa, Kadada, El-fass, Afrouk districts (Hadjer Lamis province), Assongha, Baguirmi, Tandjile Est, Tandjile Ouest, Sila, Barh Koh, Mayo-Boneye, Mayo-Dala, Logone Occidental, Logone Oriental, Kabia, Ouaddai, Batha Ouest, Batha Est, Lac Iro, Mandoul, Mont De Lam, Salamat provinces",14.2637943,14.3538255
"Walia, Ngoumna, Ngueli boroughs (Ndjamena district, Hadjer Lamis province), Yaroungou, Moula refugees camps (Maro district, Barh Koh province)",12.1348457,15.0557415
"Oumhadjer, Massakory, Lere, Amdam, Aboudea, Amtiman, Donamanga, Bebeto, Koumra, Moissala districts",13.292049,19.6907146
"Tak, Sukhothai, Phitsanulok, Phichit, Chainat, Ang Thong, Phra Nakhon Si Ayudhya, Suphanburi, Phachinburi, Sa Kaeo, Nakhon Pathom, Chonburi, Rayong, Chachoengsao, Chaiyaphum provinces",16.8211238,100.2658516
"Lampang, Kamphaeng Phet, Nan, Phayao, Chiang Mai, Sukhothai (Northern provinces); Nong Khai, Si Sa Ket, Khon Kaen, Maha Sarakham, Udon Thani, Chaiyaphum (NorthEast provinces); Phetchaburi, Kanchanaburi, Prachuap Khiri Khan, Chon Buri, Nakhon Nayok, Suphan Buri, Chanthaburi, Chachoengsao, Trat, Phuket provinces. 17 are in the North, 19 in the Northeast, 5 in the central region, 6 in the East and 1 in the South.",11.7938389,99.7957564
"Darbanskiy, Garmskiy, Tavildara districts (Tadzhikistan Territories province)",38.8621491,71.2874209
"Khatlon, Sogd, Tadzhikistan Territories provinces",37.9113562,69.097023
"Samsun, Canik areas (Merkez district, Samsun province)",41.2797031,36.3360667
Taiwan Sheng province,23.69781,120.960515
Pingdong Shi area (Taiwan Sheng province),22.6747543,120.4918824
Ngorongoro district (Arusha province),-3.2415439,35.4877778
"Agago, Kitgum, Lamwo, Pader provinces",3.3396829,33.16888830000001
"Namanga, Bunakasala villages (Bududa district, Manjiya province)",1.0029693,34.3338123
"Mbale, Sironko, Bududa (Eastern region); Kasase, Buliisa (WEst and South Western region); Nebbi (West-Nile sub-region)",1.2302274,34.2491064
Kibale district,0.8087696,31.03351
"Luweero, Kampala",0.3169626,32.6055459
"Luhans'ka, Kyyivs'ka provinces",50.4111387,30.4880075
"Cherkas'ka, Chernihivs'ka, Chernivets'ka, Dnipropetrovs'ka, Donets'ka, Ivano-rankivs'ka, Kharkivs'ka, Khersons'ka, Khmel'nyts'ka, Kirovohrads'ka, Krym, Kyyivs'ka, L'vivs'ka, Luhans'ka, Mykolayivs'ka, Odes'ka, Poltavs'ka, Rivnens'ka, Sums'ka, Ternopil's'ka, Vinnyts'ka, Volyns'ka, Zakarpats'ka, Zaporiz'ka, Zhytomyrs'ka provinces",48.574041,39.307815
Amury city (Odes'ka province),47.585895,30.1713452
District of Columbia province,38.9071923,-77.0368707
"Oklahoma, Kansas, Minnesota, Texas, Pennsylvania, New York provinces",31.9685988,-99.9018131
"Colorado, Wyoming provinces",43.0759678,-107.2902839
"Texas, New Mexico provinces",34.9727305,-105.0323635
"Ohio, Minnesota, Pennsylvania, Michigan, Wisconsin provinces",43.7844397,-88.7878678
"Missouri, Pennsylvania, Virginia, Arkansas, Oklahoma, Maryland, New York provinces",35.20105,-91.8318334
"Jefferson, Chilton districts (Alabama province)",32.3182314,-86.902298
"Yecuatla, Tuxpan, Atzalan districts (Veracruz province), Oaxaca province",19.7869499,-97.2428194
"Guerrero, Oaxaca, Jalisco, Michoacan, Sinaloa provinces",19.5665192,-101.7068294
"Veracruz, Hidalgo, Puebla provinces",19.0414398,-98.2062727
"Puno, Cusco, Ayacucho, Apurimac, Huancavelica, Junin, Moquegua, Tacna provinces",-14.0504533,-73.087749
"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",43.2203266,142.8634737
"Canaries, Anse-La Raye villages (Region Number 7 province), Vieux Fort village (Region Number 5 province), Bexon, Marc Marc, Belair, Castries villages (Region Number 8 province)",14.0110158,-60.98972389999999
"Cordillera Administrative region (CAR), Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon), Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas) provinces",16.9753758,121.8107079
"Colorado, Wyoming, Montana provinces",43.0759678,-107.2902839
"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",21.2786567,81.8661442
"Bandarbeyla, Caluula, Qandala, Qardho, Iskushuban districts (Baria province), Eyl, Garoowe districts (Nugaal province)",8.407078199999999,48.4875873
"Simane, Yamaguti provinces",,
"Naivasha town (Nakuru district, Rift Valley province), Turkana, West Pokot, Baringo, Marakwet, Keiyo districts (Rift Valley province), Kisumu district (Nyanza province), Muranga, Nyeri, Kiambu districts (Central province), Coast, Western provinces",-0.7057165999999999,36.4256134
Veracruz province,19.173773,-96.1342241
"Kathmandu area (Bagmati district, Central province), Sindhuli area (Janakpur district, Central province), Rautahat area (Narayani district, Central province), Dhankuta, Morang, Sunsari areas (Koshi district, Eastern province), Taplejung, Jhapa areas (Mechi district, Eastern province), Okhaldhunga, Saptari, Solukhumbu, Udayapur areas (Sagarmatha district, Eastern province), Baitadi, Dadeldhura, Darchula, Kanchanpur areas (Mahakali district, Far Western province), Achham, Bajhang, Doti, Kailali areas (Seti district, Far Western province), Bardiya, Dailekh areas (Bheri district, Mid Western province), Kalikot, Humla areas (Karnali district, Mid Western province), Dang, Pyuthan, Rolpa areas (Rapti district, Mid Western province), Nawalparasi area (Lumbini district, Western province), Mustang area (Dhawalagiri district, Western province)",26.5455087,87.89424509999999
Region X (Northen Mindanao) province,8.020163499999999,124.6856509
"Region III (Central Luzon) province (Pampanga district (Lubao, Floridablanca, Minalin areas), Bulacan district (Meycauayan area), Nueva Ecija district (Mariveles, Bataan, Malolos City, Carranglan areas), Zambales district (Olongapo area), Tarlac, Bataan districts), Region IV-A (Calabarzon) province (Rizal district (Teresa, Binangonan areas), Cavite district (Imus, Bacoor, Kawit, Noveleta, Tanza areas), Quezon district (Sariaya area), Laguna district), Region IV province (Mindoro Occidental district), National Capital region (NCR) province (Metropolitan Manila district (Las Pinas, Caloocan, Valenzuela, Navotas, Malabon areas)), Region I (Ilocos region) province (Pagasinan district), Cordillera Administrative region (CAR) province (Mountain Province district (Bontoc, Sagada areas), Benguet district (Tuba area), Abra district)",14.9529427,120.7005044
"Region XIII (Caraga), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen) provinces ",8.496129999999999,123.3034062
"Yakamul, Paup, Afua villages (Aitape district, West Sepik province), Lae, Bulolo, Markham, Nawaeb, Menyamya villages (Lae district, Morobe province), Central, National Capital District, Western Highlands provinces",-3.2772322,142.6840795
"Tongsin district (Chagang-do province), P'yongan-namdo, P'yongan-bukto, Kangwon-do, Hwanghae-bukto, Hamgyong-namdo provinces",40.3084558,126.3075509
Abrantes district (Santarem province),39.4630563,-8.1995808
Santa Cruz islands (Temotu (Adminitrative unit not available) province),-10.7309282,166.0623979
Leoncio Prado district (Huanuco province),-9.0521586,-76.0391909
Tabala area (Asir province),19.9969372,42.22637830000001
"Central, Cordillera, Caaguazu, Alto Parana, Amambay provinces",-25.4645818,-56.013851
"Krishna, Guntur, East Godavari, West Godavari, Vishakhapatnam districts (Andhra Pradesh province) ",16.9174181,81.3399414
"Aiti, Kyooto provinces",,
"Morombe, Toliary-I, Toliary-II, Sakaraha districts (Atsimo Andrefana province), Menabe, Analamanga provinces",-23.3269469,43.6471276
"Dordrecht, Totterdam, Vlaardingen cities (Zuid-holland province)",51.9120668,4.3494366
"Palawan, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Zamboanga Del Norte district (Region IX (Zamboanga Peninsula) province), Compostela, Davao del Norte districts (Region XI (Davao Region) province)",7.561769899999999,125.6532848
"Nueva Vizcaya district (Region II (Cagayan Valley) province), Pangasinan district (Region I (Ilocos region) province), Region III (Central Luzon) province",16.9753758,121.8107079
"Ilocos Norte district (Region I (Ilocos region) province), Cagayan district (Region II (Cagayan Valley) province), Apayao district (Cordillera Administrative region (CAR) province)",18.1647281,120.7115592
"Al Khalil (Hebron), Al Quds (Jerusalem), Bethlehem, Jenin, Qalqiliya, Ramallah, Salfit, Tulkarm provinces (West Bank region), Rafah, Khan Yunis, Deir al Balah, Gaza, Jabalya provinces (Gaza Strip region)",31.9037641,35.2034184
"Anse Aux Pins, Au Cap, Pointe Larue provinces",-4.7020626,55.5214975
"Kavango, Ohangwena, Oshikoto, Kunene provinces",-17.5979291,16.8178377
"Samar, Leyte districts (Region VIII (Eastern Visayas) province), Cebu district (Region VII (Central Visayas) province), Iloilo, Capiz, Aklan districts (Region VI (Western Visayas) province), Palawan district (Region IV (Southern Tagalog) province)",11.8166109,122.0941541
"Palawan district (Region IV province), ARMM, Region VI, Region VII, Region, VIII, Region IX, Region X, Region XI, Region XII, Region XIII provinces",6.956831299999999,124.2421597
